SampleDate,Result
6/29/05,0.154
7/20/05,2.3
7/20/05,11
7/20/05,35
7/20/05,13
7/20/05,0.034
8/8/05,0.2602
8/12/05,0.2333
8/15/05,0.0133
8/15/05,0.0014
8/15/05,0.024
8/15/05,0.0008
8/16/05,0.0061
8/16/05,0.0327
8/16/05,0.0025
8/17/05,0.0005
8/17/05,0.1187
8/17/05,0.1511
8/17/05,0.047
8/18/05,0.0173
8/18/05,0.0539
8/18/05,0.2063
8/18/05,0.0326
8/18/05,37
8/18/05,11
8/18/05,14
8/18/05,0.28
8/18/05,0.043
8/19/05,0.0012
8/19/05,0.0162
9/6/05,0.127
9/6/05,0.627
9/6/05,15.9
9/7/05,0.922
9/7/05,0.0238
9/7/05,0.0114
9/15/05,0.26
9/15/05,5.6
9/15/05,13
9/15/05,14
10/13/05,0.3
10/13/05,15
10/13/05,13
10/13/05,5.2
10/24/05,0.32
10/25/05,0.464
10/26/05,2.56
11/10/05,0.97
11/10/05,6.4
11/10/05,34
11/10/05,11
12/7/05,29
12/7/05,7.1
12/7/05,0.59
12/7/05,15
12/7/05,1.2
1/11/06,39
1/11/06,1.3
1/11/06,3.6
1/11/06,1
1/11/06,8.8
1/11/06,1.2
1/11/06,0.86
1/30/06,0.828
1/30/06,20.3
1/30/06,1.98
1/31/06,0.169
2/22/06,0.99
2/22/06,1.4
2/22/06,21
2/22/06,1.4
2/22/06,35
2/23/06,9.2
3/15/06,7.2
3/15/06,0.42
3/15/06,2.6
3/15/06,0.44
3/15/06,0.51
3/15/06,27
3/15/06,1.5
4/10/06,18.6
4/10/06,0.0699
4/10/06,0.885
4/11/06,0.0991
4/11/06,0.0298
4/11/06,0.546
4/11/06,0.807
5/2/06,5.25
5/2/06,0.294
5/2/06,11.8
5/2/06,0.451
6/5/06,1.81
6/5/06,1.97
6/6/06,0.37
6/7/06,0.58
6/7/06,0.675
6/7/06,1.33
6/7/06,1.38
6/8/06,1.91
6/8/06,2.01
8/14/06,0.00373
8/14/06,0.200576
8/14/06,0.158456
8/15/06,0.00417
8/15/06,0.0429
8/15/06,0.0129
8/15/06,0.0949
8/16/06,0.523911
8/16/06,0.588537
8/16/06,0.475779
8/16/06,0.471818
8/17/06,0.270743
8/17/06,0.2643
8/17/06,0.246987
8/18/06,0.223315
8/18/06,0.181679
8/21/06,0.198062
8/21/06,0.225143
8/24/06,0.195272
10/2/06,0.538
10/2/06,0.108
10/2/06,0.361
10/2/06,0.182
10/2/06,0.167
10/3/06,0.0113
10/3/06,0.17
10/4/06,0.173
10/4/06,4.21
10/11/06,0.307
10/11/06,0.357
10/11/06,0.235
10/12/06,0.137
10/12/06,0.129
5/7/07,0.474
5/8/07,11.6
5/8/07,0.563
6/4/07,0.0748
6/5/07,1.81
8/7/07,0.25
8/13/07,0.15
8/13/07,0.22
8/14/07,0.12
8/14/07,0.06
8/14/07,0.11
8/15/07,0.37
8/15/07,0.7
8/15/07,0.19
8/16/07,0.17
8/16/07,0.13
8/16/07,0.3
10/22/07,11.7
10/22/07,0.319
10/23/07,0.517
4/21/08,0.52
4/22/08,11
4/22/08,0.568
5/5/08,0.0088
5/5/08,0.157
5/5/08,1.38
5/5/08,3.63
5/5/08,0.278
5/6/08,2.82
5/6/08,3.14
5/6/08,8.18
5/6/08,3.85
5/6/08,0.006
5/6/08,0.0569
5/7/08,5.85
5/7/08,0.246
5/7/08,4.73
5/7/08,0.917
5/7/08,8.67
5/7/08,8.12
5/7/08,0.025
5/7/08,14.4
5/7/08,5.11
5/8/08,0.166
5/8/08,5.8
5/13/08,0.0086
5/13/08,0.921
5/13/08,12.8
5/14/08,25.7
5/15/08,26.3
5/21/08,0.0058
5/21/08,0.164
5/27/08,0.753
5/28/08,1.12
6/2/08,0.0263
6/3/08,0.0282
6/3/08,1.41
6/18/08,0.0278
6/18/08,0.0054
6/19/08,4.67
7/9/08,0.2
7/15/08,0.13
7/15/08,0.12
7/16/08,0.08
7/16/08,0.21
7/16/08,0.02
7/16/08,0.06
7/17/08,0.04
7/17/08,0.06
7/17/08,0.06
7/18/08,0.26
7/18/08,0.16
10/28/08,0.382
10/29/08,0.554
10/29/08,10
4/28/09,0.535
4/29/09,15.3
4/29/09,0.468
4/30/09,0.0185
5/4/09,3.43
5/5/09,0.0064
5/5/09,0.0053
5/6/09,0.938
5/6/09,0.0146
5/6/09,0.0991
5/7/09,1.73
5/11/09,0.249
5/11/09,5.31
5/12/09,0.0555
5/12/09,0.283
5/13/09,0.398
5/13/09,0.412
5/13/09,0.272
5/14/09,2.17
5/14/09,0.218
5/14/09,0.121
5/18/09,0.367
5/19/09,6.36
5/19/09,2.66
5/20/09,0.0091
6/9/09,1.86
6/9/09,1.64
6/9/09,1.63
6/10/09,0.0146
